Probe_ID	circRNA	Alias	GeneSymbol	Control_AvExp	Clone1_AvExp	Clone1_FC	Clone1_pvalue	Clone1_FDR	Control_AvExp.1	Clone9_AvExp	Clone9_FC	Clone9_pvalue	Clone9_FDR	Control_1	Control_2	Control_3	Clone1_1	Clone1_2	Clone1_3	Clone9_1	Clone9_2	Clone9_3
ASCRP3000108	hsa_circRNA_104750	hsa_circ_0008678	FOCAD	5.918009523	6.11019873566667	1.14249607792729	0.234711542879882	0.494511017896568	5.918009523	5.80256831966667	-1.08330629035307	0.423299127264297	0.700641711977314	6.024757464	5.966086884	5.763184221	6.03200813	6.134362545	6.164225532	5.770410648	5.75996082	5.877333491
ASCRP3000109	hsa_circRNA_102771	hsa_circ_0055377	CTNNA2	7.083898724	7.15966627066667	1.05392159715342	0.810216799173109	0.900271644406334	7.083898724	7.391440635	1.23759726272507	0.328753148282506	0.639737628199524	7.313415537	6.837958659	7.100321976	6.842698748	7.106442096	7.529857968	7.170218812	7.51448716	7.489615933
ASCRP3000113	hsa_circRNA_104876	hsa_circ_0088062	SUSD1	5.440544418	5.46432125666667	1.01661740703884	0.843068825043656	0.918675734414893	5.440544418	5.369688981	-1.0503392911317	0.384796296354002	0.676672964732371	5.511201137	5.442226677	5.36820544	5.626780665	5.254981968	5.511201137	5.520580131	5.418079388	5.170407424
ASCRP3000115	hsa_circRNA_000980	hsa_circ_0000980	AC092594.1	5.83025861533333	5.736531061	-1.06712379807495	0.76672908729556	0.876034232932303	5.83025861533333	5.93846180766667	1.07788494603299	0.570603892907962	0.789172743805154	5.605266651	6.240584577	5.644924618	5.816739872	5.595353972	5.797499339	6.007311566	6.088162292	5.719911565
ASCRP3000116	hsa_circRNA_102798	hsa_circ_0009020	SEPT10	5.61894498833333	5.42450353766667	-1.14428105852689	0.0405466451171495	0.285801514309642	5.61894498833333	5.418656384	-1.14892816966694	0.0281250181962285	0.473751592106166	5.605266651	5.566460827	5.685107487	5.346879625	5.446744399	5.479886589	5.418590539	5.301106913	5.5362717
ASCRP3000117	hsa_circRNA_407330	NA	ENOX2	10.8712683	11.20786826	1.26277706213947	0.109263131336286	0.370681631588366	10.8712683	10.9385953366667	1.04777361426482	0.608720594345626	0.807043448275064	11.07234805	10.70988303	10.83157382	11.3213407	10.89408537	11.40817871	10.91711461	10.86698876	11.03168264
ASCRP3000118	hsa_circRNA_103352	hsa_circ_0001292	SCAP	6.07409198033333	6.311332383	1.17873580941802	0.411112612452158	0.634286173259915	6.07409198033333	6.12619516533333	1.03677525101374	0.623081917017711	0.814715929287296	6.073693634	6.019207158	6.129375149	5.851389818	6.511450871	6.57115646	5.950389729	6.120085367	6.3081104
ASCRP3000120	hsa_circRNA_101466	hsa_circ_0005387	HERC2	5.69250948	5.82587562466667	1.09684992516005	0.238919552016885	0.498210399039093	5.69250948	5.810728695	1.08539428312435	0.189031178596842	0.558524117585322	5.665801863	5.766801959	5.644924618	5.70714835	5.832032336	5.938446188	5.902742537	5.844123648	5.6853199
ASCRP3000121	hsa_circRNA_104385	hsa_circ_0006365	TPST1	6.05659823966667	6.15542254633333	1.07090039956582	0.635022855621441	0.793026750582158	6.05659823966667	6.042934419	-1.00951603098731	0.942089583060841	0.975442884683368	6.231984557	5.908811644	6.028998518	5.974332419	6.190045224	6.301889996	5.985811749	5.804807318	6.33818419
ASCRP3000122	hsa_circRNA_404317	NA	KAL1	10.5663312733333	11.43545435	1.82655231700224	0.00356212397864515	0.222284155881134	10.5663312733333	10.9951099	1.34609350305118	0.249610910445556	0.593970660544318	10.69318626	10.47699502	10.52881254	11.46320096	11.36830987	11.47485222	10.5890726	11.20390616	11.19235094
ASCRP3000123	hsa_circRNA_103433	hsa_circ_0005332	ZBTB20	5.96306558233333	6.400876636	1.35454756399968	0.0819798606070586	0.341786856280942	5.96306558233333	5.89389176666667	-1.0491157172541	0.645978556742024	0.826381641291717	5.726119144	6.019207158	6.143870445	6.03200813	6.724452223	6.446169555	5.807541931	6.056618089	5.81751528
ASCRP3000124	hsa_circRNA_007074	hsa_circ_0007074	YIPF1	5.82430037366667	5.92767154	1.07428081940931	0.109075315002447	0.370320672845054	5.82430037366667	6.19904660066667	1.29661145799043	0.0675902779676334	0.490605313322424	5.899946403	5.657971149	5.914983569	5.988396353	5.832032336	5.962585931	6.273730336	6.211093245	6.112316221
ASCRP3000125	hsa_circRNA_066869	hsa_circ_0066869	TMEM39A	5.56656398166667	5.935933757	1.29178840451954	0.0322452668692031	0.270988000725939	5.56656398166667	5.635833822	1.04918554790915	0.48682860726486	0.741430927412721	5.417568056	5.637199271	5.644924618	5.915707945	5.904385748	5.987707578	5.579151845	5.54308549	5.785264131
ASCRP3000126	hsa_circRNA_101140	hsa_circ_0002628	ATP2A2	7.57826215666667	7.51973071433333	-1.04140514711222	0.679441366492282	0.824028516204499	7.57826215666667	7.51348398233333	-1.04592410840138	0.369731474159125	0.666272651362027	7.720952953	7.425010359	7.588823158	7.481932877	7.313759065	7.763500201	7.543339164	7.415248436	7.581864347
ASCRP3000128	hsa_circRNA_020169	hsa_circ_0020169	PRDX3	5.548343754	5.41472968766667	-1.09703843085285	0.285479555436114	0.536523944505846	5.548343754	5.65120519466667	1.07390132702378	0.186996160737897	0.557616607677158	5.477125613	5.566460827	5.601444822	5.510721772	5.280656004	5.452811287	5.579151845	5.75996082	5.614502919
ASCRP3000129	hsa_circRNA_407303	NA	ATP7A	6.48454915	6.36996911166667	-1.08265984251878	0.372409298937759	0.602533663275693	6.48454915	6.38198783966667	-1.07367794174095	0.3580666903538	0.659063489517117	6.52662744	6.517070535	6.409949475	6.287318975	6.328334946	6.494253414	6.284657741	6.395134005	6.466171773
ASCRP3000131	hsa_circRNA_100555	hsa_circ_0017803	SEPHS1	5.43066294333333	5.48356127033333	1.03734682764268	0.802691535533032	0.896093971647116	5.43066294333333	5.476486288	1.03227212793574	0.773882791108703	0.894731428554139	5.635661244	5.365026595	5.291300991	5.346879625	5.715492483	5.388311703	5.436180957	5.418079388	5.575198519
ASCRP3000132	hsa_circRNA_062996	hsa_circ_0062996	SYN3	5.93444662033333	5.87878165933333	-1.03933804028267	0.70337171801359	0.838046704777002	5.93444662033333	6.10660726433333	1.12674468446053	0.466032884573153	0.729188157985536	6.049705094	5.78684871	5.966786057	6.102279675	5.478597082	6.055468221	6.385186741	6.1797821	5.754852952
ASCRP3000133	hsa_circRNA_003063	hsa_circ_0003063	PTPRM	6.441075427	6.43750997666667	-1.0024744382274	0.988265182894237	0.995427437636165	6.441075427	6.44295618066667	1.0013044892082	0.9724775826302	0.987661473271871	6.573150287	6.376618168	6.373457826	6.221869538	6.328334946	6.762325446	6.532466088	6.474884262	6.321518192
ASCRP3000134	hsa_circRNA_075881	hsa_circ_0075881	LRRC16A	5.91215159733333	5.872901469	-1.02757958131537	0.766979822905194	0.876034232932303	5.91215159733333	5.99286015366667	1.05753730537826	0.626624342745397	0.816502899594931	6.000277232	5.78684871	5.94932885	6.134673686	5.793563824	5.690466897	5.950389729	6.150857241	5.877333491
ASCRP3000135	hsa_circRNA_013959	hsa_circ_0013959	ACP6	7.04320810333333	7.47805707033333	1.35176931146213	0.105024995788482	0.365126040268251	7.04320810333333	7.390430643	1.27210921794577	0.345794108709482	0.652089895376579	7.048812564	6.900275881	7.180535865	7.768326749	7.094301188	7.571543274	7.366088874	7.753421887	7.051781168
ASCRP3000136	hsa_circRNA_405639	NA	RPTOR	5.85110332066667	5.932472708	1.0580218246257	0.24798160464761	0.504128067232338	5.85110332066667	6.107539753	1.19452449022568	0.278244316535609	0.610622986153383	5.726119144	5.982876924	5.844313894	5.782089741	6.161479727	5.853848656	6.016119955	5.922751617	6.383747687
ASCRP3000139	hsa_circRNA_000968	hsa_circ_0000968	ZNF544	10.7204955466667	10.7923676453333	1.05107972206386	0.869041188129185	0.93290713143657	10.7204955466667	10.4691319966667	-1.19033161453352	0.301338422455603	0.623087991563842	10.4220683	10.93266464	10.8067537	9.869319366	10.9277019	11.58008167	10.50230779	10.3854412	10.519647
ASCRP3000140	hsa_circRNA_404701	NA	ZNF124	6.924591261	6.705682682	-1.16385278079979	0.705555206455129	0.839306853532186	6.924591261	6.75207522533333	-1.1270222795069	0.37403280087085	0.66925326207535	6.739541436	7.008980478	7.025251869	7.463350327	6.619853467	6.033844252	6.446921434	6.654708751	7.154595491
ASCRP3000142	hsa_circRNA_018168	hsa_circ_0018168	PARD3	7.01342132966667	7.08122517633333	1.04811996015838	0.739171487992185	0.859196593797921	7.01342132966667	6.79834229	-1.16076750659207	0.247570382097212	0.593472685611797	7.037139227	6.879985947	7.123138815	6.966171332	7.300064643	6.977439554	6.60397604	6.906247663	6.884803167
ASCRP3000143	hsa_circRNA_103167	hsa_circ_0008252	UBE2L3	5.986416647	5.884507392	-1.07319278082991	0.590710976684429	0.76126892081759	5.986416647	6.166916428	1.13327640894584	0.472816372781615	0.732135370121825	6.207843967	5.766801959	5.984604015	6.328062893	5.754852952	5.570606331	6.151164845	6.357062328	5.992522111
ASCRP3000145	hsa_circRNA_104659	hsa_circ_0085045	STK3	5.64164903966667	5.714454147	1.05175968812402	0.616031033536221	0.779182628236052	5.64164903966667	5.548373238	-1.06678970075073	0.521539756854856	0.758677464747381	5.787442479	5.721983727	5.415520913	5.668597924	5.754852952	5.719911565	5.489162936	5.619685078	5.5362717
ASCRP3000149	hsa_circRNA_101996	hsa_circ_0000745	SPECC1	6.75135319666667	6.23237407733333	-1.43294091073153	0.119155408305426	0.382754945298007	6.75135319666667	6.18104254366667	-1.48484326491157	0.130892245416954	0.522232370852725	6.800116009	6.742339209	6.711604372	6.625509926	6.21776365	5.853848656	5.985811749	5.95731852	6.599997362
ASCRP3000150	hsa_circRNA_102473	hsa_circ_0003215	MYO9B	6.524143858	6.700157455	1.12975786217397	0.340045069402158	0.579083249658349	6.524143858	6.75955461833333	1.17724187071302	0.0344809357808706	0.473751592106166	6.54278438	6.452672863	6.576974331	6.948259585	6.657959366	6.494253414	6.853012277	6.607719762	6.817931816
ASCRP3000151	hsa_circRNA_100117	hsa_circ_0007895	EYA3	6.10148641133333	5.985462689	-1.08374378677156	0.624500316152709	0.786262438066344	6.10148641133333	5.97537609166667	-1.0913473267562	0.544279955980611	0.772164976985891	5.726119144	6.299487627	6.278852463	5.960130199	5.832032336	6.164225532	5.925684088	5.903473084	6.096971103
ASCRP3000152	hsa_circRNA_011153	hsa_circ_0011153	TRNAU1AP	5.608851603	5.64945942633333	1.02854707361056	0.815809132707839	0.903218797954572	5.608851603	5.782830215	1.12816541224431	0.365787394197736	0.664277298840556	5.417568056	5.807541931	5.601444822	5.76358664	5.673590502	5.511201137	5.889290983	5.864071772	5.59512789
ASCRP3000153	hsa_circRNA_100865	hsa_circ_0002038	PPP6R3	6.07538495033333	6.257434665	1.13449457847023	0.361100397805115	0.59345755396993	6.07538495033333	6.09468825633333	1.01346994532557	0.833961173021018	0.925495810414704	6.141085588	6.037675882	6.047393381	6.146649937	6.528682955	6.096971103	6.007311566	6.1797821	6.096971103
ASCRP3000155	hsa_circRNA_104194	hsa_circ_0004712	PDE7B	5.729364003	5.83622284	1.07688100174737	0.57031838479237	0.745225188217377	5.729364003	5.76769533633333	1.02692536515915	0.714761262377715	0.863858000374007	5.843362413	5.679573748	5.665155848	5.988396353	6.040385578	5.479886589	5.902742537	5.864071772	5.5362717
ASCRP3000156	hsa_circRNA_101224	hsa_circ_0029614	PSPC1	6.11175755666667	6.19728011066667	1.06107199930076	0.761996452088717	0.873634420310856	6.11175755666667	5.966644517	-1.10581729416798	0.0367990016151773	0.473751592106166	6.073693634	6.105348173	6.156230863	6.641552026	6.040385578	5.909902728	5.950389729	5.903473084	6.046070738
ASCRP3000158	hsa_circRNA_100885	hsa_circ_0004596	RAB6A	6.88574525933333	6.01843095533333	-1.82426371989529	0.0285373048177766	0.265227689772853	6.88574525933333	6.04077716733333	-1.79622501832716	0.0103028669533404	0.473751592106166	6.62750104	7.043698415	6.986036323	6.05891508	6.008670208	5.987707578	5.854226568	6.026653359	6.241451575
ASCRP3000161	hsa_circRNA_087659	hsa_circ_0087659	CCDC180	5.31249110566667	5.291948573	-1.01434085601502	0.760262354417698	0.872955016575167	5.31249110566667	5.45300642433333	1.10229877751928	0.101392645387747	0.505267089306891	5.356515272	5.31194785	5.269010195	5.451063446	5.254981968	5.169800305	5.418590539	5.442226677	5.498202057
ASCRP3000162	hsa_circRNA_400732	NA	QSER1	5.958745035	6.47217823366667	1.42744306032136	0.177664533977659	0.4430242209593	5.958745035	6.516732229	1.47221379408866	0.218397127506176	0.576950139243735	6.141085588	5.591279072	6.143870445	6.739439151	6.491097801	6.185997749	6.683861521	6.702109634	6.164225532
ASCRP3000163	hsa_circRNA_103432	hsa_circ_0006163	SPICE1	6.74815449	5.49133875766667	-2.38967716962748	0.353373484817271	0.587271177602839	6.74815449	5.58976054866667	-2.23208805389994	0.356008701555462	0.658404422672218	5.757538534	8.723740715	5.763184221	5.70714835	5.37855622	5.388311703	5.535093649	5.619685078	5.614502919
ASCRP3000164	hsa_circRNA_403821	NA	CCT6P1	6.608081434	6.48573216833333	-1.08850592891016	0.308895323364548	0.554840145446962	6.608081434	6.626398471	1.01277734406425	0.767981761255895	0.892153595020094	6.62750104	6.531403084	6.665340178	6.341153071	6.424825946	6.691217488	6.731502337	6.564663967	6.583029109
ASCRP3000166	hsa_circRNA_102078	hsa_circ_0043893	EZH1	5.46395317166667	5.82813354033333	1.28715015937168	0.0404006145028457	0.285801514309642	5.46395317166667	5.64830230133333	1.13630421514142	0.422275624404027	0.700122136127209	5.24291055	5.591279072	5.557669893	5.743473616	5.943427666	5.797499339	5.7567302	5.468265139	5.719911565
ASCRP3000167	hsa_circRNA_103556	hsa_circ_0068629	TFRC	6.15278196333333	6.12174198466667	-1.02174839609407	0.885807814250746	0.942413188245391	6.15278196333333	6.27908670766667	1.0914944119907	0.20083847357816	0.5657634419317	6.049705094	6.182192327	6.226448469	6.400060242	5.977458134	5.987707578	6.273730336	6.1797821	6.383747687
ASCRP3000168	hsa_circRNA_102324	hsa_circ_0047151	TMEM241	5.625022703	5.36302909333333	-1.19913460228274	0.0186556311639332	0.244751563512266	5.625022703	5.465065428	-1.11725405042391	0.0214321187324662	0.473751592106166	5.726119144	5.591279072	5.557669893	5.533678717	5.312498013	5.24291055	5.520580131	5.442226677	5.432389476
ASCRP3000169	hsa_circRNA_001196	hsa_circ_0001780	PCM1	6.18217165233333	6.33491105733333	1.11167833615602	0.536646634759802	0.721916615931531	6.18217165233333	6.18891857966667	1.00468756608296	0.980183852243337	0.990641583420162	6.468518644	5.948621164	6.129375149	6.459438049	6.511450871	6.033844252	6.110735526	6.409949475	6.046070738
ASCRP3000171	hsa_circRNA_001747	hsa_circ_0000246	MCU	5.84901233333333	5.65785422633333	-1.14167981858504	0.645996315363937	0.800641762975659	5.84901233333333	5.542413327	-1.23678866843021	0.502473647593811	0.751246610415693	6.356262115	5.679573748	5.511201137	5.451063446	5.832032336	5.690466897	5.385176901	5.393001172	5.849061908
ASCRP3000173	hsa_circRNA_046753	hsa_circ_0046753	MYL12A	7.19206252966667	7.28094441	1.06354559226271	0.690346400871849	0.831363840200769	7.19206252966667	7.47597104766667	1.21748881465248	0.471456725255203	0.731911054800565	7.048812564	7.219255686	7.308119339	7.523633849	7.119965117	7.199234264	7.903730861	7.477186876	7.046995406
ASCRP3000175	hsa_circRNA_045801	hsa_circ_0045801	UBE2O	6.71298586366667	6.88632584966667	1.12766612701485	0.639885403308331	0.796245616640656	6.71298586366667	7.26520437266667	1.46633883043359	0.215294558064931	0.574994051826751	6.486552781	6.921313943	6.731090867	7.212384808	6.547232128	6.899360613	7.618584133	7.366088874	6.810940111
ASCRP3000178	hsa_circRNA_400435	NA	COG2	5.521583721	5.41269448833333	-1.07839763123265	0.353686187527584	0.587564349506397	5.521583721	5.51288302233333	-1.00604908702813	0.958112818972121	0.981311715524606	5.605266651	5.591279072	5.36820544	5.668597924	5.446744399	5.122741142	5.316343298	5.64710725	5.575198519
ASCRP3000181	hsa_circRNA_000615	hsa_circ_0000615	ZNF609	7.161868979	6.847626001	-1.24335905720109	0.0192081920108166	0.244805345121454	7.161868979	6.466647463	-1.61913302086028	0.0618043356353026	0.480497930512867	7.119729376	7.131181811	7.23469575	6.72383195	6.887057976	6.931988077	6.132805835	6.395134005	6.872002549
ASCRP3000183	hsa_circRNA_407172	NA	RP11-182N22.7	7.478172092	7.437525508	-1.02857470779845	0.927204694227945	0.964676498355946	7.478172092	7.34688081466667	-1.09527358208583	0.824727705347758	0.921502338942577	6.989308864	8.147396078	7.297811334	7.28714952	7.321669737	7.703757267	7.804594797	7.163610248	7.072437399
ASCRP3000184	hsa_circRNA_401083	NA	KDM2B	5.93161191133333	6.376817517	1.36150813798982	0.124759527884305	0.389053050211253	5.93161191133333	6.450279818	1.43263183552605	0.0408357879492264	0.473751592106166	5.787442479	5.926043646	6.081349609	6.341153071	6.603301731	6.185997749	6.417640896	6.549450871	6.383747687
ASCRP3000185	hsa_circRNA_067524	hsa_circ_0067524	PIK3CB	5.375659811	5.34676781233333	-1.02022828126422	0.697070481890379	0.835462531802322	5.375659811	5.572787308	1.14641349461126	0.119198517844588	0.516110321707414	5.190449155	5.468265139	5.468265139	5.269010195	5.446744399	5.324548843	5.535093649	5.568765356	5.614502919
ASCRP3000186	hsa_circRNA_001104	hsa_circ_0001157	DHX35	5.65598354066667	5.82527515966667	1.12450620274229	0.427013920440638	0.645849453067634	5.65598354066667	5.683954273	1.01957699883308	0.84830082065277	0.931702656130825	5.843362413	5.613387072	5.511201137	5.688502346	6.040385578	5.746937555	5.671447601	5.882213161	5.498202057
ASCRP3000187	hsa_circRNA_404765	NA	DNA2	5.624651836	5.69525504766667	1.05015567712209	0.0401391713680631	0.285801514309642	5.624651836	5.53399388266667	-1.06485570822568	0.170994234048288	0.546672324936234	5.692581754	5.496266267	5.685107487	5.743473616	5.595353972	5.746937555	5.550862376	5.491594199	5.559525073
ASCRP3000189	hsa_circRNA_016681	hsa_circ_0016681	TMEM63A	6.36744564366667	5.66660847266667	-1.62544773833054	0.10953648322527	0.371221766873554	6.36744564366667	6.46459617333333	1.06965868940988	0.342644006819503	0.649817631278255	6.273447788	6.240584577	6.588304566	5.388833509	6.040385578	5.570606331	6.50311872	6.345191724	6.545478076
ASCRP3000190	hsa_circRNA_102686	hsa_circ_0053967	CRIM1	6.39244465233333	6.58198648266667	1.14040149077444	0.471315712559136	0.675672554722229	6.39244465233333	6.845864451	1.36928219195825	0.428657642207126	0.704201089105464	6.116732974	6.20976488	6.850836103	6.698746682	6.355995278	6.691217488	7.189881728	6.9434724	6.404239225
ASCRP3000191	hsa_circRNA_104090	hsa_circ_0006109	C6orf136	8.36050330166667	8.75553132566667	1.31496830289619	0.295592989931492	0.544272655739115	8.36050330166667	8.34650685933333	-1.00974880756657	0.855403597561782	0.93568566309352	8.316323884	8.467193758	8.297992263	8.217351697	8.875472217	9.173770063	8.385532136	8.319030069	8.334958373
ASCRP3000192	hsa_circRNA_039783	hsa_circ_0039783	CBFB	5.699056705	5.69573194233333	-1.00230720738455	0.983226264522713	0.993099240470819	5.699056705	5.552836345	-1.10666637452239	0.149105706659159	0.535636129544577	5.605266651	5.78684871	5.705054754	5.882027848	5.634561648	5.570606331	5.579151845	5.54308549	5.5362717
