Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
SYT3	4.00672343645557	0.399019657175639	7.22044763671109	3.40061980861738e-06	0.000195282243783385	4.64314364292306
FBXL3	-1.35569652841027	5.40614632719894	-7.36217911247865	2.71028268284234e-06	0.000166580898638838	4.62533863606045
NDUFA4L2	-4.26377444259	3.34369302780344	-7.10575829003124	4.09395530749543e-06	0.000221221494231178	4.60433854789845
NHLRC1	-4.32716358872502	1.00055378596109	-7.22958324587669	3.3509782664707e-06	0.000195282243783385	4.5817144934169
SLC19A2	-1.13214697950584	5.7899102302156	-7.36891384417114	2.68139337329699e-06	0.000165534514797521	4.57413083722077
ZNF257	-4.10248639231954	0.804144905406094	-7.22278759694916	3.38783162696766e-06	0.000195282243783385	4.56742236771526
ZNF681	-3.74284096554998	2.80372081428677	-7.08779358394106	4.21535909120159e-06	0.000224481440202278	4.55079697340426
COLEC12	-2.51181873981123	5.76107306859794	-7.25120526306513	3.23649756326328e-06	0.000191337347468853	4.53725114696528
UGT8	2.06735981442971	3.79651258601596	7.10771134792108	4.08097986165679e-06	0.000221221494231178	4.5357545954181
ARHGAP22	3.62265023883568	-0.280936145736317	7.10319467259232	4.11105291084838e-06	0.000221221494231178	4.52339123375356
HES4	-1.43430234861182	4.9770884386427	-7.22740748399658	3.36273152846563e-06	0.000195282243783385	4.52114208824814
NFAT5	-1.19942117424535	7.57849992865296	-7.41178715618521	2.50491547635938e-06	0.000156020449670384	4.51792065520188
SMAD9	-1.4282549045723	4.70358373828869	-7.18731342175967	3.58724946096845e-06	0.000203452457233462	4.51040225014856
ADAM7	-4.66830550228501	-1.20063230857038	-7.22034113304875	3.40120307048184e-06	0.000195282243783385	4.50103745103868
SPOCK1	1.97588227324095	3.91707735970974	7.07975998307636	4.27086755585077e-06	0.000226543029250912	4.48489783638475
HMGCS2	2.15546550465388	6.20750990003102	7.34626257789721	2.77986689234478e-06	0.000168629142965193	4.47399290215077
NPTX2	3.51790554213205	1.02183216830363	7.02435990206538	4.6751780961727e-06	0.0002433883761112	4.46836085958481
TMSB10	1.13144735838307	8.12358876283497	7.37329158511449	2.66278842153007e-06	0.000165116551365278	4.45468219992135
ARHGEF26	-1.90384626456156	6.76043946391439	-7.35078001096116	2.759928592358e-06	0.000168150758605147	4.44244601427419
LACAT8	-4.24567495585609	-1.15444881789135	-7.14771479765334	3.82450210775029e-06	0.000212587463774231	4.36925351855317
PRIMA1	3.28364531236365	0.692843226367955	7.01938590228638	4.71339414930024e-06	0.000244465706955528	4.36450118044998
PAGE1	-2.89198232127771	0.79232985553985	-6.95393444051437	5.24797839879476e-06	0.000266608549671847	4.36163924133634
PLCB4	-1.29743679707628	6.40193357843003	-7.27672183279183	3.10666375384548e-06	0.000186828330576087	4.35402218502734
ZNF727	-4.29327536891965	0.538777215538869	-7.07749564947093	4.28665135623859e-06	0.000226543029250912	4.35047650092921
EBPL	-1.20987452871691	5.71324018643679	-7.22214851568502	3.39131926293541e-06	0.000195282243783385	4.31842485439535
ALG5	-1.32392792978071	5.10006169552722	-7.13770837552469	3.88702682972926e-06	0.000213511017040877	4.31652444154205
TLL1	-5.42359366852328	0.991836302227036	-7.027689039657	4.64978165176264e-06	0.00024297285994529	4.31415101369796
TARBP1	1.06990481831594	5.37391623850186	7.21566313362616	3.42692590519818e-06	0.000195952746841496	4.31238793260002
NCOA1	-1.00167690102439	6.06947291732078	-7.22987941581389	3.34938172585337e-06	0.000195282243783385	4.29178856318855
FMNL2	3.33385597433787	0.886463829535092	6.94075350829904	5.36313299364276e-06	0.000267493997398072	4.29136199116318
PPP2R2A	-0.908689067172498	7.51244510802449	-7.27214881463006	3.1295232701538e-06	0.000187344183994796	4.28264564584275
ZC3H13	-1.10296916424551	5.86555637074915	-7.16275256764247	3.73251890574184e-06	0.000209984289406896	4.27471233838643
CBLC	-3.20202724280047	1.39075730244089	-6.93097563501393	5.45026871383556e-06	0.00027061263023286	4.26544833955087
PTK7	1.16227987714581	5.62937969174518	7.19135795944301	3.56390283525121e-06	0.000202953356560918	4.25163604555667
GALNT3	-1.25848217141933	5.41807839958991	-7.15197668998121	3.79819354290527e-06	0.000212175972530743	4.24394155854888
SLC23A2	-1.38193862900142	5.31606533500213	-7.12576897474086	3.96303757627106e-06	0.000215985547906773	4.23093313829436
SALL2	2.25362916119989	3.38117001491867	6.96308604683905	5.16955443844244e-06	0.000264196423169044	4.2176371002851
TMEM121	2.01450480594158	2.79525111247328	6.89071786054195	5.82498540352708e-06	0.000282188181770867	4.21051853184123
CTNNA3	-4.73885086681787	-0.0496671713087244	-6.9121828009684	5.62194001327608e-06	0.000274256318409887	4.20819465427555
MEGF6	1.86845806757332	3.53008625684676	6.91505340035985	5.5953542997753e-06	0.000273917134001632	4.19466466058126
NEK11	1.83859065912386	2.71105469514568	6.88603728986391	5.87027414558562e-06	0.000283326528148908	4.1926678176406
SUCLA2	-1.04969813997014	5.96125271387978	-7.13413927838835	3.90958723699526e-06	0.000213908082864933	4.18363801958691
CRISPLD2	-2.04890432101373	3.51439383878676	-6.87099255384449	6.0183648222162e-06	0.000287089692472148	4.14460193645498
NBEAP1	-1.72169857085065	1.89264085375565	-6.88410300588216	5.88909784713184e-06	0.000283326528148908	4.12649555073803
DDAH2	1.19977633271796	5.91290718694887	7.10147953640184	4.12253357942275e-06	0.000221221494231178	4.12616316198005
KCNK1	-3.55210394422484	2.47090880249201	-6.80372191342133	6.73010929861355e-06	0.000315095587027705	4.11712559570227
INF2	1.08971328282499	5.51519387627099	7.0877784674104	4.21546282489944e-06	0.000224481440202278	4.10792953127727
DENND1B	-1.78278635968504	4.66261322221453	-6.94121274350468	5.3590766325936e-06	0.000267493997398072	4.10207432807813
LRP1	1.24977563255926	4.71811072959825	7.03625051794885	4.58513315851956e-06	0.000240495405367161	4.08800953517574
MME	-1.67367578054339	6.65370552350241	-7.14027757929387	3.87087147765272e-06	0.000213511017040877	4.08280874325506
RADIL	3.17845931042037	1.22862432963388	6.77433164251276	7.06828902674235e-06	0.0003256866883248	4.03484410569322
VWDE	2.5611928977593	2.17127575836882	6.75168383883636	7.34102317137618e-06	0.000334712272179871	4.03378805824271
AQP3	-3.01703456568451	4.32857377378761	-6.76316715713935	7.2013832543649e-06	0.000330505589358221	4.02849666258111
KIAA1211	1.37731929102455	4.10013253102933	6.86992228200989	6.02904815756446e-06	0.000287089692472148	4.02755989280547
TXNIP	-1.16339468654034	8.81297849913745	-7.1378421884653	3.88618365741947e-06	0.000213511017040877	4.01243600763715
ELFN2	1.648665177591	2.53315406540897	6.82772349377065	6.46653480698248e-06	0.000305834215684812	3.99784064720856
RGMB	-1.12925030642542	6.00895939157874	-7.03932353325759	4.56215933322974e-06	0.000240193384970646	3.99258381642515
LOC648987	-2.07370882689733	2.92487115239826	-6.73070312520098	7.60353646170323e-06	0.000342208195850592	3.98862086726685
SNAP91	2.5174660710539	2.83741876504096	6.71866588914356	7.75857450710787e-06	0.000346066933224335	3.98369537378445
GABRA5	5.1779843419626	-2.20264782965074	6.97019460489372	5.10948754192528e-06	0.000262086655091697	3.98041704846843
CDC42EP2	1.59399476140173	3.92328686556026	6.79852579651681	6.7886404491048e-06	0.000316772948314081	3.91032331334923
FNDC3A	-0.952222708825919	6.52594275425493	-6.99105521761329	4.93740939873659e-06	0.000254194597532003	3.87196795681269
ARHGAP4	2.43032999245406	1.95174794549332	6.66167718553894	8.53888852299014e-06	0.000373462610259431	3.86348714002222
RAC3	1.09014579940999	5.33594106237391	6.92550236972926	5.49969132038267e-06	0.000271136725448689	3.86077695486576
TTC6	-1.41781620425707	5.46215616999098	-6.92040398521709	5.54615205500925e-06	0.000272464484054539	3.85516977614039
RCBTB1	-0.98321292170268	6.18819441237468	-6.95312546181119	5.25497069665696e-06	0.000266608549671847	3.84615844442981
ARHGAP28	-2.22262069056764	1.56305478602052	-6.6237514848847	9.10344219183053e-06	0.000390803770647445	3.80895169713053
SMIM10L2A	-3.62421667213499	1.38497048604943	-6.64623254037669	8.76423260026852e-06	0.000380930134700768	3.80261361375566
NAB1	1.38959991684573	3.99048734553087	6.73581205480801	7.53871921349326e-06	0.000340389030636433	3.79964318671677
TP53INP1	-1.03486207511186	7.69907342018932	-6.99436221055815	4.91069382468021e-06	0.000253755556451623	3.79485521688716
ZSCAN18	-1.00660605898031	5.38185739274763	-6.90444398999578	5.69427462356646e-06	0.000276817141282227	3.79082955775755
TUBA3D	3.30729789321264	1.08350478683777	6.58702193716156	9.68756198148499e-06	0.000402264478469281	3.77424668396869
HTATIP2	-2.97335465487547	3.53378098272212	-6.60143067230285	9.453868356225e-06	0.00039912544366086	3.752092602662
ADAMTS7	2.90285915373379	0.836161489164018	6.57109014111095	9.95301844890342e-06	0.000409629833035695	3.74347746382129
TMPRSS6	4.08731020262476	-0.944297549249751	6.62176685420791	9.13404138014974e-06	0.000390914556244936	3.73919720668861
PDCD4	-0.872929752930295	7.00399465924255	-6.94069203307735	5.36367624029715e-06	0.000267493997398072	3.73574470529066
RBL2	-0.94432924550452	7.41886718369887	-6.94017070012347	5.36828549824112e-06	0.000267493997398072	3.73012326957698
ANTXR1	1.78922508036653	4.03458715047534	6.74756004154078	7.39185997466966e-06	0.000334841657034387	3.72507056983806
LRBA	-1.18303582101211	8.25459479641301	-6.94491960045302	5.3264521453248e-06	0.000267493997398072	3.69631653263158
TSHZ2	4.78379240801453	-2.11572108355027	6.77871233889667	7.01677276554322e-06	0.000325242570182256	3.6923216577118
DOCK3	2.43728445815273	3.06383921930307	6.54216683924936	1.04545982024173e-05	0.000422970269099884	3.69195816524877
ARGLU1	-1.12817631310403	6.03934578354647	-6.83566089567538	6.38177101836698e-06	0.000302851936218558	3.68061571179942
C17orf107	-4.0586712114087	1.39340593859803	-6.56717708840925	1.0019376409493e-05	0.000411148057838961	3.67498431046686
PCIF1	-1.03611904142647	5.54579671073471	-6.81896800300886	6.5614064748756e-06	0.000309272780869812	3.66493660048251
CALD1	-1.18315060611478	8.44123685918874	-6.92632396060276	5.49224259848111e-06	0.000271136725448689	3.66242152861662
MYRF	1.78907048909384	3.91538012735178	6.6028995363176	9.43037903685149e-06	0.00039912544366086	3.65579453182409
ESD	-1.09604296988623	6.78403694669075	-6.87694824084538	5.95927750901264e-06	0.000285717662562695	3.65510471880891
C3	3.98781074855008	-0.261772721617124	6.54191637438588	1.04590555360851e-05	0.000422970269099884	3.65319334764857
GRIK1	-3.89274589755992	-0.934548188651362	-6.57212226633654	9.9355924055754e-06	0.000409629833035695	3.6510313518335
ZNF43	-1.76985477762079	4.40605434175636	-6.62792371276638	9.03946420779469e-06	0.000390460076245051	3.64321961019381
PCDHAC2	3.34085394427734	0.605160405551604	6.53241071457664	1.06297003299796e-05	0.000427393599434798	3.62335134044297
ZNF671	-2.10003926220643	2.09552298223851	-6.51714426469999	1.09098912029549e-05	0.000437351405196624	3.61963044731067
LINC00319	4.50141913134399	-0.96158241098356	6.65242766548068	8.67310344449715e-06	0.000378147310180076	3.6184052943816
KIAA1211L	3.12853378534363	0.160460512388966	6.48884610672668	1.1449907151097e-05	0.000452204367053742	3.61364612586886
KHDC1	-2.88110399050076	2.35902276653728	-6.48533613203897	1.15188136683547e-05	0.000452204367053742	3.61101281256811
AADAT	-1.76033272766268	4.78416763202503	-6.69109706959059	8.12627803519746e-06	0.000358790604895807	3.60952827510801
VASN	-1.45342706083165	3.44958418972828	-6.63813801357095	8.8848162742029e-06	0.000384971915085959	3.5753705575337
INHBB	1.88581264719697	4.15829159974215	6.57789938799162	9.83864184373461e-06	0.000407325611287197	3.57060618026271
CXorf36	2.98023601061471	0.33457031113737	6.46047951898997	1.20193848550459e-05	0.000463244357728177	3.56975960491087
CLEC7A	-2.15144066550526	1.04242686978624	-6.48433882590979	1.15384715217268e-05	0.000452204367053742	3.55709647692299
KBTBD6	-1.10242921904507	5.51689241906983	-6.71827331961587	7.76368621697368e-06	0.000346066933224335	3.54805183331933
PTP4A3	1.5434411023067	3.83743257468364	6.59022138341523	9.63515286235568e-06	0.000401817181719596	3.52960146776754
LINGO3	3.47627029915041	0.397448081362275	6.47057606451753	1.18133646269776e-05	0.000460391238199977	3.52397365648684
EHD3	1.28661138838442	3.69462976570218	6.62557529366045	9.0754172743122e-06	0.000390803153738283	3.51977210793842
DIRAS1	1.1217168160456	5.24653105736226	6.69899956598628	8.01904579430884e-06	0.000355180085467292	3.51401384813696
IFT57	-1.19416013222394	4.58816921028293	-6.67674279333776	8.32491984882598e-06	0.000366401519655584	3.50897247488776
GDPD1	-1.29665286385739	4.1248690347074	-6.60672920408148	9.36942405565431e-06	0.000398543306172223	3.50891978107136
LAMA5	0.920325333028513	6.73571316794542	6.80674163111968	6.6963373970556e-06	0.000314570031527676	3.50477835979377
CHORDC1	-1.2832545905594	5.86699052108889	-6.74820201793361	7.3839217045519e-06	0.000334841657034387	3.50059973920179
ZNF132	-3.01486884706863	1.36564936514034	-6.42120101705638	1.28573354701185e-05	0.000480322485526165	3.49989471760272
ADAMTS3	3.64289107371311	0.326212767878236	6.51104055689103	1.10240695431731e-05	0.000438198912439747	3.49733690507398
PFKFB2	1.03973083439037	6.2043266053625	6.75637714171012	7.28361145184586e-06	0.0003331834327087	3.49639156891938
INTS6	-1.09190684446843	5.85188789230438	-6.70447586389674	7.94560653152617e-06	0.00035304809658552	3.47611223408066
SYN2	3.93155513032267	-1.06283679987508	6.51484164949771	1.09528186597652e-05	0.000437351405196624	3.46795999700978
SCCPDH	-1.36756291668138	4.75954552782925	-6.59686115806501	9.52733446268546e-06	0.000400377621757192	3.44597380632496
SPAG16	-3.50485963515675	2.47298608983189	-6.38539572080865	1.36745181327391e-05	0.000504727187798879	3.44481668580208
SSFA2	1.68928319307675	7.17312225964464	6.77392925432651	7.07304089466846e-06	0.0003256866883248	3.44280410891134
CLCN3	-0.854782053193258	7.7659387103798	-6.78821626542122	6.90635733516248e-06	0.00032119165846729	3.4328250029692
MBP	-1.20568711931548	5.31974426245145	-6.67164181536948	8.39672995691625e-06	0.000368399925656904	3.41172483940053
CTH	-1.34066435059625	3.85720962136626	-6.5378041748373	1.05325225412102e-05	0.000424710273106836	3.39894842641873
SYNE1	3.05989399491449	1.65264505688038	6.35527648241084	1.44039875331362e-05	0.000526084905922294	3.39667760227017
DTX4	1.6821732818274	3.31563475093871	6.43908179111076	1.24685374566152e-05	0.000476862795660677	3.39450449305348
MBNL2	-1.93594520887403	4.37276885280001	-6.48259850345008	1.15728591090258e-05	0.000452281597448538	3.3844033584827
PLCB1	1.84851621242377	3.43805538801499	6.43082078640656	1.26466117448252e-05	0.000478172160064502	3.37586160941688
HOXB6	2.59135070029853	2.27112738971377	6.3441059441253	1.46847822098976e-05	0.000534940160293712	3.37195398868759
FUCA2	2.17576073603285	3.87734473403531	6.39978599916677	1.33397424317695e-05	0.000494989591510764	3.35682819206304
ATXN1	-1.5287920007061	5.01778466418893	-6.60049078219134	9.46893075198858e-06	0.00039912544366086	3.35451752037214
AMH	2.68104345227141	1.68270096886996	6.32548974139839	1.51655345607343e-05	0.000545333861317952	3.34634292374514
FRY	-2.15299874388344	4.19805754579987	-6.42696323240792	1.27306750646084e-05	0.000480049671625449	3.32960961830376
ENDOV	1.62190098380912	3.00511885029666	6.3929045389236	1.34987497149534e-05	0.000499561156559761	3.32441989944689
SWAP70	-2.1494527506202	4.24636504629841	-6.42497784865816	1.27741680640426e-05	0.000480322485526165	3.32378841969836
ANKRD65	4.26027140442525	-1.01486272276279	6.48601504815242	1.15054516486299e-05	0.000452204367053742	3.31171135155585
SREBF2	-0.973027728448148	9.07363612335841	-6.71965925066629	7.74565554457274e-06	0.000346066933224335	3.29053804284858
GSTA1	1.37892173266502	3.25583978168138	6.58943602772856	9.64798995671335e-06	0.000401817181719596	3.28026959509602
DNAAF3	2.41883486636626	2.16477255191061	6.2924908664854	1.60585994189229e-05	0.0005672141242856	3.27976142046839
TMEM184C	-0.957025771960692	5.84061730702528	-6.6097582459503	9.32150469099447e-06	0.000397717533482431	3.25873986167471
LRCH1	-1.91081481094064	2.87729062061749	-6.30494876901749	1.57151495560213e-05	0.000558663240619755	3.24624576321349
MYOZ1	3.68913646033802	-0.219221650260116	6.31312865700367	1.5493824891649e-05	0.000552864053422728	3.24050729484754
CHAMP1	-1.13207758976595	5.77457563378875	-6.55246532342213	1.02730359435167e-05	0.000419091805508613	3.23645830025295
PARP8	-2.47432230051268	2.91160355132762	-6.27866520759427	1.6448963710192e-05	0.00057662296905678	3.22761438091482
MRAS	1.60607941600236	3.19974731829473	6.36585816297863	1.4143173319671e-05	0.00051927777409487	3.22535886437725
SLC27A2	-1.27733795984424	4.5338831292262	-6.43847646480973	1.24814963265874e-05	0.000476862795660677	3.21555123574191
SH2D3A	-4.23864478668566	1.3646938880948	-6.29380394834458	1.60220320361689e-05	0.0005672141242856	3.21352450422277
CCDC85B	1.08110607857497	6.0375805649083	6.5929262553037	9.59107694208497e-06	0.000401817181719596	3.1833331485226
RDH10	1.7498241598571	3.76135220243814	6.42037423331367	1.28756170862088e-05	0.000480322485526165	3.17613328203756
TNFRSF19	1.89969164318016	3.06700328456243	6.43553355316192	1.2544699582013e-05	0.000476862795660677	3.17125065201024
BRSK2	2.08652959910442	2.14193252069962	6.21194845034114	1.8477136864437e-05	0.000633398067647727	3.14234779725459
COBLL1	-0.915485532257218	6.12670397632701	-6.54960139560599	1.03231930297134e-05	0.000419910172450617	3.13737605156794
ZNF100	-1.72551431749151	4.40518833316168	-6.33435636019173	1.49345383943222e-05	0.000541212155006708	3.1160785479015
NRP1	-1.65659946602118	5.64367689256554	-6.51384780869103	1.09714013631607e-05	0.000437351405196624	3.11022349120273
FGG	5.09132884644533	-1.47443089055326	6.3041686745966	1.57364287244527e-05	0.000558663240619755	3.09553271810219
SIRPA	2.90186099102804	0.895258342675312	6.17466429276581	1.97228819063496e-05	0.000660623142376295	3.09322115431893
NR2C1	-1.45808261864385	4.46929658342053	-6.31697961882337	1.53907597999124e-05	0.000550594565970201	3.08494821759518
LNX2	-0.947954008638543	5.58528403789143	-6.46879166697953	1.18495045608463e-05	0.000460513336024869	3.07872074700443
SLC9A3R1	0.932265283422256	6.7758766482362	6.55956232552797	1.01498402885618e-05	0.000415280268932595	3.07410456616781
